"","cluster.index","keep_test","3DMM","3DMM-Blank","Urbanization-Blank","Urbanization-City","Urbanization-Jungle","Urbanization-Rural","Urbanization-Town"
"503",96878,FALSE,0,0,0,0,143200,0,0
"504",96881,FALSE,4612590790,31959480,0,0,0,0,0
"505",96882,FALSE,3176067860,254842440,0,0,0,0,0
"506",96883,FALSE,324271540,13716300,0,0,0,0,0
"507",96884,FALSE,31236310,0,0,0,0,0,0
"508",96898,FALSE,0,13658053,0,0,0,0,0
"509",96905,FALSE,0,0,0,35328548,2022280,1363324,211952
"510",96909,FALSE,0,0,0,29958388,1359196,59668,28244
"511",96949,FALSE,32447270,4129420,0,0,0,0,0
"512",96986,FALSE,1341076100,0,0,0,0,0,0
"513",97012,FALSE,0,0,0,0,0,41916,10324
"514",97639,FALSE,0,0,0,26120,0,0,0
"515",97715,FALSE,0,0,0,36312,0,0,0
"516",97774,FALSE,0,0,0,32328,0,0,0
"517",98001,FALSE,0,0,0,33600,0,0,0
"518",98964,TRUE,613418160,0,0,23900,0,0,0
"519",99664,FALSE,0,0,0,0,7672,0,22228
"520",101619,FALSE,0,0,41168,559500,669460,420940,542644
"521",101620,FALSE,0,0,9016,139832,155024,217524,168812
"522",101623,FALSE,0,0,0,382776,214868,121016,199492
"523",101624,FALSE,0,0,0,177964,114408,122492,121868
"524",101625,FALSE,0,0,0,213112,44272,126068,93704
"525",101626,FALSE,0,0,0,48048,0,99212,13504
"526",101652,FALSE,0,0,0,0,12928,0,7972
"527",101679,FALSE,0,0,0,33496,0,0,0
"528",101764,FALSE,0,0,0,1929992,94664,1071504,64496
"529",101765,FALSE,0,0,0,0,16712,35376,0
"530",101770,FALSE,0,0,0,301248,26448,219252,58260
"531",101897,FALSE,205743,158635,0,0,0,0,0
"532",101915,FALSE,0,0,0,14784,0,10152,50268
"533",101920,FALSE,0,0,0,164004,25020,0,88012
"534",101929,FALSE,0,0,0,47128,75040,0,5500
"535",101948,FALSE,0,0,0,0,0,0,44928
"536",101960,FALSE,0,0,0,0,24996,0,35172
"537",101971,FALSE,0,0,0,19388,0,0,0
"538",101975,FALSE,0,0,0,2802024,0,0,474792
"539",101979,FALSE,0,0,0,50208,0,0,18528
"540",102202,FALSE,0,0,0,71384,56248,30344,22332
"541",102330,FALSE,0,0,0,17176,40832,24116,36748
"542",102607,FALSE,0,0,0,0,27016,0,23148
"543",102675,FALSE,0,0,0,21668,0,0,0
"544",102688,FALSE,0,0,0,198328,0,0,0
"545",102724,FALSE,0,0,0,0,28348,0,0
"546",102911,FALSE,0,0,0,40908,0,0,0
"547",102965,FALSE,0,0,0,17624,0,0,0
"548",103179,FALSE,0,0,0,30804,0,0,0
"549",103402,FALSE,0,0,0,16992,0,0,0
"550",103620,FALSE,0,0,0,63184,0,0,0
"551",103637,FALSE,0,0,0,22260,0,0,0
"552",103706,FALSE,1097204468,113005988,0,0,0,0,0
"553",104419,FALSE,0,0,0,17132,0,0,0
"554",104707,FALSE,0,0,0,0,60512,13700,33384
"555",104831,FALSE,0,0,5024,23616,18336,0,30960
"556",104832,FALSE,0,0,12688,265592,136784,147860,125440
"557",104835,FALSE,1986320584,162677764,0,11764,0,17700,0
"558",104838,FALSE,0,0,1884,14600,76484,13064,0
"559",104847,FALSE,0,0,0,0,0,0,241264
"560",104848,FALSE,0,0,0,0,0,44888,33336
"561",105352,FALSE,0,0,0,9380,0,0,0
"562",107383,FALSE,0,0,0,10340,0,0,0
"563",108598,FALSE,433701644,34960970,0,0,0,0,0
"564",108675,FALSE,0,0,0,26732,562048,394324,238016
"565",108731,FALSE,0,0,0,0,18252,19900,68988
"566",108745,FALSE,0,0,0,0,29756,0,0
"567",109224,FALSE,0,0,0,0,19444,0,19672
"568",109572,FALSE,101959980,56313040,0,0,0,0,0
"569",109619,FALSE,3544501,0,0,0,0,0,0
"570",109914,FALSE,147902907,10617791,0,0,0,0,0
"571",109918,FALSE,0,0,0,0,83244,0,0
"572",109919,FALSE,0,0,0,0,100768,0,0
"573",109921,FALSE,133401587,6905946,0,0,0,0,0
"574",109922,FALSE,554822,0,0,0,0,0,0
"575",110025,FALSE,0,0,0,11104,0,0,0
"576",110153,FALSE,0,67349300,0,0,0,0,0
"577",110154,FALSE,3410280,0,0,0,0,0,0
"578",110156,FALSE,0,484024,0,0,0,0,0
"579",110158,FALSE,0,0,0,2917452,253752,852432,274688
"580",110180,FALSE,0,0,0,3370892,1889924,2165404,2076672
"581",110185,FALSE,0,0,0,200780,328132,354516,662328
"582",110202,FALSE,0,0,0,1472248,387840,1235236,1322344
"583",110210,FALSE,0,0,0,223516,75728,364048,173460
"584",110223,FALSE,0,0,0,98436,25984,83720,12988
"585",110241,FALSE,0,0,0,0,0,79288,65124
"586",110297,FALSE,0,0,0,142824,176108,299180,207280
"587",110298,FALSE,0,0,0,42256,65728,74092,91392
"588",110305,FALSE,0,0,0,41888,79088,47096,35808
"589",110310,FALSE,0,0,0,112240,297132,307788,174300
"590",110322,FALSE,0,0,0,0,137836,244412,160624
"591",110336,FALSE,0,0,0,34644,0,33284,0
"592",110346,FALSE,0,0,0,0,28152,124812,121100
"593",110396,FALSE,0,0,0,0,0,53956,75584
"594",110497,FALSE,0,0,0,0,102436,0,127148
"595",110551,FALSE,0,0,0,37016,0,69076,29184
"596",110578,FALSE,0,0,0,0,31564,21676,0
"597",110643,FALSE,0,0,0,50928,0,0,0
"598",110734,FALSE,0,0,0,0,0,0,40332
"599",110758,FALSE,0,0,0,0,0,0,47908
"600",110802,FALSE,0,0,0,154440,28656,151372,109868
"601",110835,FALSE,0,0,0,0,105696,0,50276
"602",111069,FALSE,0,0,0,38904,0,0,0
"603",111668,FALSE,0,0,0,0,40300,12772,68496
"604",111673,FALSE,0,0,0,65356,0,0,0
"605",111687,FALSE,0,0,0,26924,0,0,0
"606",111788,FALSE,0,0,0,197716,0,0,0
"607",112288,FALSE,0,0,0,81484,35324,0,0
"608",112551,FALSE,0,0,0,150488,0,0,0
"609",113400,FALSE,9584149,1011767,0,0,0,0,0
"610",113401,FALSE,0,0,0,63252,213056,290608,490416
"611",113407,FALSE,0,0,0,69964,158768,109980,375880
"612",113412,FALSE,0,0,0,73708,91848,38144,288668
"613",113413,FALSE,0,0,0,25608,39724,47220,33836
"614",113416,FALSE,0,0,0,73288,411480,24368,137024
"615",113422,FALSE,0,0,0,97528,425580,486720,293692
"616",113450,FALSE,0,0,0,30684,208096,39032,216056
"617",113476,FALSE,0,0,0,35504,9580,23476,88544
"618",113589,FALSE,0,0,0,47568,0,0,0
"619",113600,FALSE,1037105513,67623077,0,22492,0,0,0
"620",113605,FALSE,0,3560989,0,0,0,0,0
"621",113661,FALSE,0,0,0,200580,204184,285056,111744
"622",113662,FALSE,0,0,0,21616,100336,386344,37212
"623",113664,FALSE,0,0,0,0,141396,125784,151616
"624",113668,FALSE,0,0,0,20364,240792,98020,108408
"625",113671,FALSE,0,0,0,38212,0,40516,19792
"626",113674,FALSE,0,0,0,0,356712,13448,39060
"627",113676,FALSE,0,0,0,0,92212,18040,22852
"628",113687,FALSE,0,0,0,19992,67100,31036,32108
"629",113711,FALSE,0,0,0,0,0,17416,20880
"630",113714,FALSE,0,0,0,0,18080,28124,30316
"631",113722,FALSE,0,0,0,0,24304,19216,0
"632",113769,FALSE,6130800,5119920,0,0,0,0,0
"633",113817,FALSE,1126610,225760,0,0,0,0,0
"634",113821,FALSE,0,0,0,0,1020208,80956,0
"635",113828,FALSE,0,0,0,0,634076,0,0
"636",113838,FALSE,0,0,0,0,746216,0,0
"637",113848,FALSE,0,0,0,0,167476,0,0
"638",113871,FALSE,6834100,0,0,0,0,0,0
"639",113872,FALSE,8572569,1582881,0,0,0,0,0
"640",113927,FALSE,101095766,0,0,0,0,0,0
"641",113930,FALSE,178714.3,0,0,0,0,0,0
"642",113932,FALSE,0,0,0,0,0,29152,0
"643",113936,FALSE,0,0,0,57124,0,15248,0
"644",113942,FALSE,0,0,0,0,0,30120,0
"645",113957,FALSE,341025,245462,0,0,0,0,0
"646",113962,FALSE,0,0,0,2619000,1941216,1211440,999884
"647",113999,FALSE,0,0,0,15237400,7309964,10233224,19904700
"648",114057,FALSE,0,0,0,8576652,6144916,9371764,5516452
"649",114074,FALSE,0,0,0,29810768,17911836,18704644,23846528
"650",114142,FALSE,0,0,0,6481260,4539808,4394976,2224960
"651",114151,FALSE,0,0,0,1782292,3058308,1732896,700456
"652",114185,FALSE,0,0,0,0,36852,72932,33436
"653",114196,FALSE,0,0,0,5989596,4490320,5501024,1199476
"654",114200,FALSE,0,0,0,0,10764,12084,0
"655",114210,FALSE,0,0,0,30312,833808,336508,144756
"656",114236,FALSE,0,0,0,0,62600,44392,10988
"657",114265,FALSE,0,0,0,2080524,896388,3136132,1164800
"658",114350,FALSE,0,0,0,0,84236,111168,53788
"659",114372,FALSE,0,0,0,0,48592,10092,0
"660",114383,FALSE,0,0,0,16872,154956,58308,93772
"661",114388,FALSE,0,0,0,1361720,767468,1122944,410100
"662",114405,FALSE,0,0,0,3186724,1269728,936272,914420
"663",114421,FALSE,0,0,0,13852,0,49472,55052
"664",114435,FALSE,0,0,0,0,16144,9136,0
"665",114455,FALSE,21943530,1670350,0,4351180,2126056,1877084,943932
"666",114519,FALSE,0,0,0,1560644,1664456,2211572,682916
"667",114521,FALSE,0,0,0,1018688,816080,713296,457584
"668",114550,FALSE,0,0,0,0,0,18356,0
"669",114564,FALSE,0,0,0,0,29384,0,0
"670",114586,FALSE,0,0,0,0,60620,31416,62460
"671",114639,FALSE,0,0,0,12598220,8412928,7147696,6431540
"672",114697,FALSE,0,0,0,1134152,501928,780792,535368
"673",114722,FALSE,0,0,0,30904,132096,236792,0
"674",115034,FALSE,0,0,0,0,43000,0,7896
"675",115042,FALSE,0,0,0,0,125036,0,31384
"676",115123,FALSE,0,0,0,0,33764,0,16716
"677",115219,FALSE,0,0,0,0,0,7008,19532
"678",115225,FALSE,0,0,0,0,0,18088,11504
"679",115238,FALSE,0,0,0,19932,0,0,0
"680",115369,FALSE,0,0,0,0,35300,16564,0
"681",115920,FALSE,0,0,0,0,17560,0,15544
"682",117243,FALSE,0,0,0,24140,0,0,0
"683",117935,FALSE,0,0,0,18024,0,0,0
"684",118007,FALSE,0,0,0,24412,0,0,0
"685",118112,FALSE,0,0,0,43956,0,0,0
"686",118180,FALSE,0,0,0,16852,0,0,0
"687",118568,FALSE,76590705.2000001,5941087.6,0,0,0,0,0
"688",118577,FALSE,0,0,0,126656,0,0,124032
"689",118588,FALSE,0,0,0,17472,0,0,0
"690",118847,FALSE,0,0,0,42084,0,0,0
"691",119108,FALSE,1981914620,32250028,0,20576,81868,0,0
"692",119252,FALSE,15787821,7538689,0,0,0,0,0
"693",119865,FALSE,175386180,14287873,0,0,0,0,0
"694",119866,FALSE,7751804,0,0,0,0,0,0
"695",119935,FALSE,1735910,1927639,0,0,0,0,0
"696",120141,FALSE,388084,1474800,0,0,0,0,0
"697",120212,FALSE,195742,0,0,0,0,0,0
"698",120357,FALSE,0,0,0,24628,0,0,0
"699",121217,FALSE,0,0,0,0,669620,0,0
"700",121274,FALSE,216201769,0,0,0,0,0,0
"701",121419,FALSE,37334820,0,0,0,0,0,0
"702",121577,FALSE,5442360.4,1670068.5,0,0,0,0,0
"703",121578,FALSE,476480.2,0,0,0,0,0,0
"704",121579,FALSE,176819079.8,19037407.9,0,0,0,0,0
"705",121580,FALSE,1568445.9,91105.5,0,0,0,0,0
"706",121581,FALSE,39825909,11724030,0,0,0,0,0
"707",121582,FALSE,488642.6,0,0,0,0,0,0
"708",121583,FALSE,427086.5,0,0,0,0,0,0
"709",121585,FALSE,0,376531,0,0,0,0,0
"710",121586,FALSE,1408560,85780.7,0,0,0,0,0
"711",121594,FALSE,2366846,0,0,0,0,0,0
"712",121598,FALSE,1231036.1,67967.7,0,0,0,0,0
"713",121719,FALSE,0,0,0,14608,51600,282516,248352
"714",121879,FALSE,0,0,0,16820,28048,84312,21872
"715",121939,FALSE,0,0,0,0,25252,43788,20792
"716",122201,FALSE,0,0,0,0,0,15780,42304
"717",122601,FALSE,0,0,0,15932,0,0,0
"718",122658,FALSE,0,0,0,14692,0,0,0
"719",123351,FALSE,0,0,0,154980,0,0,0
"720",124718,FALSE,0,0,0,0,23496,0,50424
"721",124719,FALSE,0,0,0,0,0,0,73312
"722",124720,FALSE,0,0,0,0,18736,34688,213044
"723",124721,FALSE,0,0,0,0,0,0,62560
"724",124722,FALSE,111231410,18434156,0,0,0,0,0
"725",124723,FALSE,2469480,537622,0,0,0,0,0
"726",124761,FALSE,0,0,0,0,42180,20228,33368
"727",124767,FALSE,0,0,0,0,0,12008,10532
"728",124787,FALSE,0,0,0,0,18092,0,13636
"729",124798,FALSE,0,0,0,0,11824,0,13152
"730",124803,FALSE,0,0,0,0,60024,0,19472
"731",124808,FALSE,0,0,0,0,20580,0,12800
"732",124908,FALSE,7666970,0,0,0,0,0,0
"733",124911,FALSE,75719.9,65424.5,0,0,0,0,0
"734",124912,FALSE,27213961,0,0,0,0,0,0
"735",124913,FALSE,0,0,0,19132,112664,6024,45764
"736",124919,FALSE,0,0,0,0,0,17940,12472
"737",124972,FALSE,0,0,0,6956,7632,0,24960
"738",124991,FALSE,0,0,0,9456,81472,73376,54716
"739",125127,FALSE,0,0,0,12332,0,0,0
"740",125231,FALSE,243669186,0,0,0,0,0,0
"741",125242,FALSE,0,0,0,15264,0,0,0
"742",125257,FALSE,17304178,0,0,0,0,0,0
"743",125309,FALSE,0,0,0,12260,0,0,0
"744",125368,FALSE,0,0,0,0,10684,16412,0
"745",125404,FALSE,0,0,0,0,1085028,125560,0
"746",125457,FALSE,661656.3,54102.9,0,0,0,0,0
"747",125461,FALSE,87577841,731657.4,0,0,0,0,0
"748",125464,FALSE,170583.5,0,0,0,0,0,0
"749",125467,FALSE,2797786,0,0,0,0,0,0
"750",125482,FALSE,7693116,0,0,0,0,0,0
"751",125488,TRUE,0,0,0,1077500,363816,427076,510936
"752",125489,FALSE,0,0,0,15589636,7135584,9083208,7221964
"753",125490,FALSE,0,0,0,251056,177520,65412,410328
"754",125491,TRUE,16402763,0,0,346472,405112,379148,975660
"755",125494,TRUE,0,0,0,316780,695148,596180,687912
"756",125507,FALSE,0,0,0,41116,148548,131256,153696
"757",125549,FALSE,0,0,0,7640,0,0,630036
"758",125552,FALSE,0,0,0,115256,24012,60724,59824
"759",125725,FALSE,11729171,375641,0,0,0,0,0
"760",125726,FALSE,54380993.1,87407994.6,0,0,0,0,0
"761",125767,FALSE,3580872,0,0,0,0,0,0
"762",125877,FALSE,8808240,0,0,0,0,0,0
"763",125878,FALSE,0,0,0,227052,1571360,834672,746852
"764",125887,FALSE,0,0,0,142292,790812,437612,520036
"765",125892,FALSE,0,0,0,0,74224,17384,37288
"766",125897,FALSE,0,0,0,0,234820,35400,116016
"767",125942,FALSE,0,0,0,128572,0,0,0
"768",126050,FALSE,16000407,0,0,0,0,0,0
"769",126053,FALSE,0,0,0,0,20228,0,0
"770",126059,FALSE,0,0,0,255216,0,0,0
"771",126060,FALSE,107732389.6,862029.1,0,0,0,0,0
"772",126072,FALSE,0,4444879,0,0,0,0,0
"773",126073,FALSE,258551,203952.2,0,0,0,0,0
"774",126075,FALSE,115753930,0,0,0,0,0,0
"775",126076,FALSE,48950410,0,0,0,0,0,0
"776",126077,FALSE,0,0,0,859172,2425140,2640360,2294776
"777",126079,FALSE,0,0,0,542136,1380656,1163956,1273112
"778",126086,FALSE,0,0,0,0,32276,59188,128648
"779",126106,FALSE,0,0,0,0,19136,0,28216
"780",126126,FALSE,14868748.9,4091597.9,0,0,0,0,0
"781",126141,FALSE,177009160,23287770,0,0,0,0,0
"782",126155,FALSE,6868587,0,0,0,0,0,0
"783",126156,FALSE,0,0,0,0,0,0,16900
"784",126157,FALSE,19253106,7849400,0,0,0,0,0
"785",126172,FALSE,0,0,0,0,0,41048,0
"786",126174,FALSE,0,0,0,13092,273656,124008,44088
"787",126180,FALSE,0,0,0,0,0,59388,0
"788",126281,FALSE,2076887430,405167630,0,0,0,0,0
"789",126284,FALSE,0,1006903,0,0,0,0,0
"790",126303,FALSE,0,0,0,29948,7312,0,0
"791",126304,FALSE,0,0,0,6924,4616,0,0
"792",126310,FALSE,191641854,14408349,0,0,0,0,0
"793",126311,FALSE,1120476,0,0,0,0,0,0
"794",126318,FALSE,0,0,0,60160,139528,123296,104164
"795",126336,FALSE,0,0,0,37128,93712,146196,117880
"796",126337,FALSE,0,0,0,0,0,17972,0
"797",126338,FALSE,0,0,0,8224,4760,25220,0
"798",126342,FALSE,0,0,0,0,13188,17680,23468
"799",126353,FALSE,0,0,0,0,14124,0,0
"800",126366,FALSE,0,0,0,0,24264,17132,7080
"801",126371,FALSE,0,0,0,0,2440,4100,0
"802",126432,FALSE,0,0,0,0,14312,0,0
"803",126475,FALSE,0,0,0,16884,0,0,0
"804",126492,FALSE,3595402766,227532707,0,0,0,0,0
"805",126500,FALSE,0,0,0,4144,0,0,16216
"806",126507,FALSE,36572412,1571813,0,0,0,0,0
"807",126578,FALSE,58540093.2,9696950.4,0,0,0,0,0
"808",126579,FALSE,9996481,0,0,0,0,0,0
"809",126584,FALSE,0,0,0,190400,63476,0,20544
"810",126586,TRUE,0,0,0,719948,206192,18468,139236
"811",126587,FALSE,0,0,0,142988,19292,0,17020
"812",126594,FALSE,0,0,0,47512,0,0,0
"813",126598,TRUE,2907882,0,0,0,0,0,0
"814",127335,FALSE,1864275,221167,0,0,0,0,0
"815",127336,FALSE,87395380,0,0,0,0,0,0
"816",127337,FALSE,0,0,0,0,0,0,243520
"817",127338,FALSE,0,0,0,0,0,0,1887940
"818",127341,FALSE,0,0,0,218796,78904,65700,181804
"819",127343,FALSE,349185875,1448952,0,350540,60652,70744,112012
"820",127353,FALSE,0,0,0,61632,123728,82464,70796
"821",127368,FALSE,0,0,0,5548,5172,89968,70004
"822",127375,FALSE,0,0,0,8480,0,12248,0
"823",127377,FALSE,0,0,0,0,0,13108,5796
"824",127395,FALSE,0,0,0,5140,11312,0,5752
"825",127433,FALSE,0,0,0,0,5268,0,5784
"826",127439,FALSE,0,0,0,0,9336,0,8092
"827",127444,FALSE,0,0,0,9992,0,6028,0
"828",127449,FALSE,0,0,0,8440,0,26136,8280
"829",127496,FALSE,0,0,0,5160,14748,0,5428
"830",127569,FALSE,0,0,0,8144,6496,0,14656
"831",127587,FALSE,0,0,0,21952,0,0,6180
"832",127638,FALSE,0,0,0,0,0,14936,8472
"833",128147,FALSE,233996739,964583,0,8960,0,0,0
"834",128325,FALSE,0,0,0,383864,0,0,0
"835",128422,FALSE,0,0,0,437796,0,0,0
"836",128535,FALSE,4993310,38495160,0,0,0,0,0
"837",128563,FALSE,258228013,51911750,0,0,0,0,0
"838",128573,FALSE,0,0,0,10904,6296,0,0
"839",128597,FALSE,17331375,0,0,0,0,0,0
"840",128598,FALSE,1943636401,217178108,0,0,0,0,0
"841",128795,TRUE,0,0,0,2718904,861216,1117732,1349760
"842",129123,TRUE,215380150,0,0,1896112,942580,1479956,1099008
"843",129559,FALSE,0,0,0,12408,0,0,0
"844",129747,TRUE,0,0,0,866288,338600,603616,353760
"845",130136,TRUE,0,0,0,1364712,732960,944876,1010708
"846",131529,FALSE,0,0,0,0,55264,98820,133716
"847",132570,FALSE,256468542,0,0,0,0,0,0
"848",132812,FALSE,176317624.8,10612076,0,0,0,0,0
"849",133108,FALSE,1057205,0,0,0,0,0,0
"850",133279,FALSE,2887289090,252029960,0,0,0,0,0
"851",133280,TRUE,1497096,0,0,0,0,0,0
"852",133281,FALSE,1180080,0,0,0,0,0,0
"853",133291,FALSE,0,0,37568,0,0,0,0
"854",133303,FALSE,0,0,17328,0,21080,16308,0
"855",133312,FALSE,4963264,8664496,0,0,0,0,0
"856",133313,FALSE,4221760,0,0,0,0,0,0
"857",133315,FALSE,6134605,0,0,0,0,0,0
"858",133316,FALSE,328420442,23247709,0,0,0,0,0
"859",133320,FALSE,0,0,0,0,64060,0,16948
"860",133321,FALSE,0,0,0,0,29704,0,56284
"861",133324,FALSE,0,0,0,11704,0,7880,0
"862",133329,FALSE,0,0,0,0,0,0,27688
"863",133332,FALSE,0,0,0,9348,0,0,5700
"864",133337,TRUE,3625301,0,0,17532,0,0,0
"865",133347,FALSE,13332616096.5,1137996169.6,0,0,0,0,0
"866",133348,FALSE,2875732,735295,0,0,0,0,0
"867",133351,FALSE,2028231.9,223880.1,0,0,0,0,0
"868",133414,FALSE,0,0,0,13108,0,0,0
"869",133535,FALSE,10083500,0,0,8380,0,0,0
"870",133610,FALSE,0,0,0,76144,0,0,0
"871",133611,FALSE,8926471,403107,0,48512,0,0,0
"872",133612,FALSE,222441526,12632786,0,0,0,0,0
"873",133614,FALSE,3282860,1450320,0,0,0,0,0
"874",133617,FALSE,0,0,0,2918616,67020,131056,103204
"875",133618,FALSE,0,0,0,677036,61008,57876,104968
"876",133619,FALSE,0,0,0,103280,71284,423808,438020
"877",133625,FALSE,0,0,0,93728,90080,247356,0
"878",133642,FALSE,0,0,0,554380,0,0,0
"879",133645,FALSE,82432680,2005830,0,0,0,0,0
"880",133653,FALSE,24913600,0,0,0,0,0,0
"881",133727,FALSE,0,0,0,22364,0,0,0
"882",133736,FALSE,0,0,0,12848,0,0,0
"883",133741,FALSE,0,0,0,207016,79352,146704,142824
"884",133788,FALSE,0,0,0,0,65024,52048,0
"885",133870,FALSE,0,0,0,160536,153608,190700,201856
"886",134064,FALSE,0,0,0,29020,72828,29256,63840
"887",134117,FALSE,0,0,0,0,31620,11424,156964
"888",134120,FALSE,0,0,0,17796,16868,56144,74636
"889",134173,FALSE,0,0,0,0,0,12540,18904
"890",134824,FALSE,1,1233100,0,0,0,0,0
"891",134830,FALSE,751244413,57281460,0,0,0,0,0
"892",134905,FALSE,21277614,2349964,0,0,0,0,0
"893",134906,FALSE,0,0,0,0,0,29404,0
"894",134907,FALSE,0,0,0,0,20560,12836,0
"895",134911,FALSE,0,0,0,0,272216,0,0
"896",134917,FALSE,0,0,0,0,70276,0,22468
"897",134930,FALSE,146781260,13012340,0,0,0,0,0
"898",134931,FALSE,10731950,3103821,0,0,0,0,0
"899",134940,FALSE,36231883,4542206,0,0,0,0,0
"900",134945,FALSE,43740510,1800331,0,0,0,0,0
"901",134947,FALSE,17799300,0,0,0,0,0,0
"902",134949,FALSE,268986514.6,20645748,0,0,0,0,0
"903",134950,FALSE,2961761,457618,0,0,0,0,0
"904",134954,FALSE,0,12038775,0,0,0,0,0
"905",134962,FALSE,0,0,0,0,0,75488,0
"906",134970,FALSE,0,0,0,0,48372,86672,0
"907",134971,FALSE,0,0,0,0,180064,31680,0
"908",134983,FALSE,0,0,0,0,0,71572,0
"909",134992,FALSE,0,0,0,77660,0,0,0
"910",134993,FALSE,0,0,0,0,35664,0,0
"911",134994,FALSE,23361574,0,0,0,0,0,0
"912",135002,FALSE,4447771,0,0,0,0,0,0
"913",135003,FALSE,2451726,0,0,0,0,0,0
"914",135004,FALSE,0,0,251940,21104,0,25876,0
"915",135005,FALSE,4451958151,388405429,139352,1974236,233148,193468,466868
"916",135009,FALSE,3389573,0,0,0,0,0,0
"917",135010,FALSE,52675636,5336617,0,0,0,0,0
"918",135011,FALSE,684493,0,0,0,0,0,0
"919",135012,FALSE,35391781,0,0,0,0,0,0
"920",135013,FALSE,0,0,0,11071752,1663908,1792280,1299976
"921",135014,FALSE,0,0,0,3273216,1704864,1591756,723380
"922",135034,FALSE,0,0,0,892724,417140,759508,538984
"923",135036,FALSE,0,0,0,375000,225788,741720,530816
"924",135040,FALSE,16440060,2840850,0,0,0,0,0
"925",135052,FALSE,0,0,0,1097336,1097848,1304928,901824
"926",135059,FALSE,0,0,0,0,24996,66528,58400
"927",135066,FALSE,0,0,0,0,0,38268,34496
"928",135073,FALSE,0,0,0,74028,63204,43300,35780
"929",135076,FALSE,0,0,33204,115196,0,37784,0
"930",135079,FALSE,0,0,0,0,0,86656,0
"931",135082,FALSE,0,0,0,0,0,15748,32572
"932",135084,FALSE,0,0,0,0,0,81932,34352
"933",135088,FALSE,0,0,0,18604,0,77984,33556
"934",135099,FALSE,0,0,0,83628,0,33892,0
"935",135107,FALSE,0,0,0,0,0,51248,66060
"936",135119,FALSE,0,0,0,123136,188752,84208,16784
"937",135128,FALSE,0,0,0,35096,38304,0,16484
"938",135139,FALSE,0,0,0,323180,117320,90072,197856
"939",135170,FALSE,0,0,0,36332,81140,34816,188668
"940",135182,FALSE,0,0,0,159804,155404,46572,89320
"941",135233,FALSE,0,0,0,78520,0,0,0
"942",135242,FALSE,0,0,0,149456,42200,48804,0
"943",135337,FALSE,0,0,0,39152,0,0,37344
"944",135481,FALSE,0,0,0,0,35332,51796,0
"945",135802,FALSE,11113000,1620580,0,0,0,0,0
"946",135803,FALSE,61607620,0,0,0,0,0,0
"947",135804,FALSE,0,0,0,3989620,1179556,1194532,2423332
"948",135807,FALSE,0,0,0,13061180,6361348,12023664,8344196
"949",135809,FALSE,0,0,0,2507596,557716,731576,693232
"950",135811,FALSE,0,0,0,1868600,786248,980412,2110140
"951",135819,FALSE,0,0,0,640580,433512,438192,224812
"952",135820,FALSE,0,0,0,774544,953808,1361640,1367344
"953",135825,FALSE,0,0,0,1872804,431812,1570412,1227028
"954",135827,FALSE,0,0,0,227056,46268,888652,707352
"955",135836,FALSE,0,0,0,1651812,1750112,2287160,2690288
"956",135846,FALSE,0,0,0,152660,3856,0,0
"957",135857,FALSE,0,0,0,591076,335388,635864,714728
"958",135878,FALSE,0,0,0,1418772,547436,535100,601080
"959",135897,FALSE,0,0,0,0,0,296856,0
"960",135911,FALSE,0,0,0,1233852,775284,1296536,1137820
"961",135915,FALSE,0,0,0,78156,0,88852,0
"962",135945,FALSE,0,0,0,206448,530324,330800,185088
"963",135948,FALSE,0,0,0,266056,252496,369812,141312
"964",135953,FALSE,0,0,0,765804,1031312,622556,359224
"965",135959,FALSE,0,0,0,160064,0,315188,87688
"966",135977,FALSE,0,0,0,0,135148,86920,41456
"967",136016,FALSE,0,0,0,156600,98564,41044,211032
"968",136031,FALSE,0,0,0,108896,0,0,0
"969",136051,FALSE,0,0,0,15452,0,1180,17272
"970",136065,FALSE,0,0,0,36864,23180,24300,48400
"971",136072,FALSE,0,0,0,1214040,587720,315128,897484
"972",136087,FALSE,0,0,0,2208644,0,0,0
"973",136094,FALSE,0,0,0,0,182388,0,0
"974",136108,FALSE,0,0,0,0,0,0,89896
"975",136112,FALSE,0,0,0,868520,462152,874388,565500
"976",136123,FALSE,0,0,0,0,0,0,128292
"977",136146,FALSE,0,0,0,0,185548,108792,57200
"978",136176,FALSE,0,0,0,54500,0,23952,73820
"979",136188,FALSE,0,0,0,105792,49240,140500,159892
"980",136198,FALSE,0,0,0,685940,1149192,1257652,861808
"981",136201,FALSE,0,0,0,0,57284,45020,0
"982",136220,FALSE,0,0,0,582776,416988,746584,147524
"983",136277,FALSE,0,0,0,237544,342232,1105564,226844
"984",136319,FALSE,0,0,0,1969892,0,46400,0
"985",136359,FALSE,0,0,0,843320,0,0,0
"986",136379,FALSE,0,0,0,73532,201244,70788,0
"987",136381,FALSE,0,0,0,75836,176376,200888,419840
"988",136410,FALSE,0,0,0,0,22428,0,118144
"989",136495,FALSE,0,0,0,163580,0,43660,0
"990",136547,FALSE,0,0,0,26404,30716,0,19892
"991",136647,FALSE,1080798276,283072821,0,0,0,0,0
"992",136735,FALSE,0,0,0,1544956,1901544,3470772,1379512
"993",136958,FALSE,0,0,0,184224,102068,79384,68888
"994",136979,FALSE,0,0,0,1135552,724724,692548,576924
"995",136986,FALSE,0,0,0,1238292,1152644,1230040,4208132
"996",137001,FALSE,1769935430,31098360,0,77548,0,0,0
